id,user,text,created_at_in_seconds,created_at,retweeted,favorite_count,hashtags,urls
1098020886802685952,katyperry,Can it be the song of the day 365AllTheTime https://t.co/J3q6ghKjY9,1550623554,Wed Feb 20 00:45:54 +0000 2019,False,16932,365AllTheTime,https://t.co/J3q6ghKjY9
1097997434792243200,katyperry,Today s TuesdayShoesday is dedicated to karllagerfeld I always aim to combine style and humor a little TONGU https://t.co/eWU5OK2Wq8,1550617962,Tue Feb 19 23:12:42 +0000 2019,False,7538,TuesdayShoesday,https://t.co/eWU5OK2Wq8
1097941023643160576,katyperry,There will never be another like KarlLagerfeld He was sassy and kind all at the same time... A wicked sense of hu https://t.co/ZImnnYxwVc,1550604513,Tue Feb 19 19:28:33 +0000 2019,False,18150,,https://t.co/ZImnnYxwVc
1097604364946964480,katyperry,If a can learn how to then you can learn the lyrics to 3 6 5 Learn with the lyric video here: https://t.co/tGbLvxILnA,1550524247,Mon Feb 18 21:10:47 +0000 2019,False,16574,,https://t.co/tGbLvxILnA
1097335719096274944,katyperry,Can t believe it s already been 1 week since I got to share the stage with these 2 goddesses. https://t.co/3FwxyBtPej,1550460197,Mon Feb 18 03:23:17 +0000 2019,False,10816,,https://t.co/3FwxyBtPej
1097321289973284864,katyperry,also your abs on your wax figure are goals. Thanks and goodnight https://t.co/7FgfUMdIR8,1550456757,Mon Feb 18 02:25:57 +0000 2019,False,35072,,https://t.co/7FgfUMdIR8
1096904607605841920,katyperry,WHAT A WEEK https://t.co/hmoWN6raoE,1550357412,Sat Feb 16 22:50:12 +0000 2019,False,22464,,https://t.co/hmoWN6raoE
1096553263674023936,katyperry, https://t.co/NJlHO8OVDW https://t.co/rMTLhc3eF5,1550273645,Fri Feb 15 23:34:05 +0000 2019,False,23903,,https://t.co/NJlHO8OVDW||https://t.co/rMTLhc3eF5
1096350329052979200,katyperry,full bloom https://t.co/uoixmeJ674,1550225262,Fri Feb 15 10:07:42 +0000 2019,False,24753,,https://t.co/uoixmeJ674
1096237805208911873,katyperry, feeling loved today from all y all... Sending it right back at ya from us. Happy mushy gushy day https://t.co/w7hmV1rqMp,1550198434,Fri Feb 15 02:40:34 +0000 2019,False,14820,,https://t.co/w7hmV1rqMp
1096034287516672001,katyperry,You are the apple of my A.I. 365ZeddxKaty out now https://t.co/I3yaSNrqAg : warrenjfu https://t.co/sN8OAMnleX,1550149912,Thu Feb 14 13:11:52 +0000 2019,False,34503,365ZeddxKaty,https://t.co/I3yaSNrqAg
1096017357590286337,katyperry,Does it know the difference between LOVE and OBSESSION ONE HOUR until 365AllTheTime https://t.co/I3yaSNrqAg https://t.co/zZhOIYDTev,1550145875,Thu Feb 14 12:04:35 +0000 2019,False,24081,365AllTheTime,https://t.co/I3yaSNrqAg
1095867310596775937,katyperry,Valentine s Day is going to be extra obsessive this year 365AllTheTime Zedd https://t.co/I3yaSNrqAg https://t.co/0bfnTiyTKF,1550110101,Thu Feb 14 02:08:21 +0000 2019,False,32136,365AllTheTime,https://t.co/I3yaSNrqAg
1095853459322982400,katyperry,Love is...ALWAYS being there https://t.co/6T0FkoTqdV,1550106799,Thu Feb 14 01:13:19 +0000 2019,False,25904,,https://t.co/6T0FkoTqdV
1095835363187126272,katyperry, https://t.co/0BzoHQpgQs,1550102484,Thu Feb 14 00:01:24 +0000 2019,False,13288,,https://t.co/0BzoHQpgQs
1095806460619976704,katyperry, https://t.co/ApRcPEVNCz,1550095593,Wed Feb 13 22:06:33 +0000 2019,False,10980,,https://t.co/ApRcPEVNCz
1095774870888009728,katyperry, https://t.co/ipYF3NaqqP,1550088062,Wed Feb 13 20:01:02 +0000 2019,False,14280,,https://t.co/ipYF3NaqqP
1095744488796913664,katyperry, https://t.co/vlEHlf9uhS,1550080818,Wed Feb 13 18:00:18 +0000 2019,False,14873,,https://t.co/vlEHlf9uhS
1095714486525124608,katyperry, https://t.co/igxeHFdd6B,1550073665,Wed Feb 13 16:01:05 +0000 2019,False,18130,,https://t.co/igxeHFdd6B
1095684324593098754,katyperry, https://t.co/EzN3W8ehiv,1550066474,Wed Feb 13 14:01:14 +0000 2019,False,29433,,https://t.co/EzN3W8ehiv
1095511903080656896,katyperry,This TuesdayShoesday is dedicated to the KatyCats who I adore and who always know where my is https://t.co/2rpIj21fz1,1550025365,Wed Feb 13 02:36:05 +0000 2019,False,16191,TuesdayShoesday,
1095428515522957313,katyperry,Felt ALL GLOWED UP at Grammys2019 with a little help from my friends at COVERGIRL with new TruNakedQueenship https://t.co/e3V7EmEhg8,1550005484,Tue Feb 12 21:04:44 +0000 2019,False,15209,Grammys2019||TruNakedQueenship,https://t.co/e3V7EmEhg8
1095051163358060544,katyperry,And we will always love you too https://t.co/Y1A6JapAni,1549915517,Mon Feb 11 20:05:17 +0000 2019,False,12715,,https://t.co/Y1A6JapAni
1094916969990483969,katyperry,hi to whoever made this edit https://t.co/q5qFGXqybt,1549883522,Mon Feb 11 11:12:02 +0000 2019,False,10606,,https://t.co/q5qFGXqybt
1094831268024311808,katyperry, balmain grammy awards https://t.co/iCCdTz2aRK,1549863089,Mon Feb 11 05:31:29 +0000 2019,False,6533,,https://t.co/iCCdTz2aRK
1094818598227300353,katyperry,Ok now we re drinking KaceyMusgraves I m screaming ,1549860069,Mon Feb 11 04:41:09 +0000 2019,False,17452,,
1094786599924027393,katyperry,Full crying KaceyMusgraves ,1549852440,Mon Feb 11 02:34:00 +0000 2019,False,18436,,
1094745694647152640,katyperry,Been sangin Dolly with you since 2014. So proud of your growth Rootin for you tonight KaceyMusgraves This is https://t.co/GYJrj4sxoj,1549842687,Sun Feb 10 23:51:27 +0000 2019,False,21204,,https://t.co/GYJrj4sxoj
1094413750155788288,katyperry,I loved yee hawing with my county kween spaceykacey for Thee Queen dollyparton I would never brave Friday night tr https://t.co/7o9646rEWC,1549763545,Sun Feb 10 01:52:25 +0000 2019,False,9150,,https://t.co/7o9646rEWC
1094411307334262784,katyperry,Made a carousel cause...I care Had a very inspired time last night honoring the queen dollyparton for https://t.co/Et51t020Cu,1549762963,Sun Feb 10 01:42:43 +0000 2019,False,6083,,https://t.co/Et51t020Cu
1093852483850428416,katyperry,Just when you thought you had me figured out... I TRANSFORM papermagazine https://t.co/6HBwh2BXp7 Photog: https://t.co/xitcRpcbN7,1549629729,Fri Feb 08 12:42:09 +0000 2019,False,17699,,https://t.co/6HBwh2BXp7||https://t.co/xitcRpcbN7
1093653608678055937,katyperry,See y all this weekend in our Sunday best ...prepare for some fun and fringe this Sunday night 2/10 at the Grammys https://t.co/oWnuEmYI1f,1549582314,Thu Feb 07 23:31:54 +0000 2019,False,7456,,https://t.co/oWnuEmYI1f
1093060099717816320,katyperry,Me too suga https://t.co/w0K4reeS9g,1549440810,Wed Feb 06 08:13:30 +0000 2019,False,14465,,https://t.co/w0K4reeS9g
1092877101089329152,katyperry,Rain rain go away... or maybe stay so I can break out these Yarras TUESdaySHOESday https://t.co/KaSZamahlV,1549397180,Tue Feb 05 20:06:20 +0000 2019,False,19759,TUESdaySHOESday,
1092856319223095296,katyperry,Pleased as punch to celebrate DollyParton with KaceyMusgraves MileyCyrus MarenMorris and littlebigtown. Her https://t.co/yYUWXV7rUt,1549392225,Tue Feb 05 18:43:45 +0000 2019,False,14516,,https://t.co/yYUWXV7rUt
1092308247053123585,katyperry,Ok so for some more cheerful news from Los Angeles... https://t.co/fgSEabrsPu,1549261554,Mon Feb 04 06:25:54 +0000 2019,False,11285,,https://t.co/fgSEabrsPu
1091193380393156608,katyperry, Tbt to when I was in full bloom for americanidol taping this week Don t miss season premiering 3/3 Aulan https://t.co/7ke20g5TiM,1548995749,Fri Feb 01 04:35:49 +0000 2019,False,8580,Tbt,https://t.co/7ke20g5TiM
1090545662746349570,katyperry,Let s play find the hidden Mickey s shall we Aulani A Disney Resort amp Spa https://t.co/v5TtnAydDG,1548841322,Wed Jan 30 09:42:02 +0000 2019,False,9917,,https://t.co/v5TtnAydDG
1090523781846781952,katyperry, Aloha Can t believe my job requirements are to wake up in Hawaii at the disneyaulani and encourage people to bel https://t.co/HScvP8CMKq,1548836105,Wed Jan 30 08:15:05 +0000 2019,False,7184,,https://t.co/HScvP8CMKq
1090337590958448641,katyperry,Standing with and sending love to JussieSmollett today... this is a racist hate crime and is disgusting and shamef https://t.co/PNYTo3Dr46,1548791713,Tue Jan 29 19:55:13 +0000 2019,False,16318,,https://t.co/PNYTo3Dr46
1089958320130015232,katyperry,Congrats to GreenBook for making an incredibly heart opening film and big love to my friend octaviaspencer for ex https://t.co/F8ePLyJ6md,1548701288,Mon Jan 28 18:48:08 +0000 2019,False,12687,GreenBook,https://t.co/F8ePLyJ6md
1086735940054179840,katyperry,Happiest birthday to the gal with the biggest voice brains and... heart of course. Cant wait to honor you https://t.co/49wLNmQvIt,1547933013,Sat Jan 19 21:23:33 +0000 2019,False,14130,,https://t.co/49wLNmQvIt
1085230344863797249,katyperry,The funny thing is I already had jazzfest in my calendar for a music and food tour of one of my favorite cities https://t.co/ioWzarHl1q,1547574051,Tue Jan 15 17:40:51 +0000 2019,False,8454,,https://t.co/ioWzarHl1q
1084360476178464768,katyperry, happiest 42nd birthday to the kindest and cutest man I ve had the pleasure of spending time with https://t.co/r0mGMoVEnV,1547366658,Sun Jan 13 08:04:18 +0000 2019,False,14797,,https://t.co/r0mGMoVEnV
1083950270457868288,katyperry,I m sorry what is happening here would like to fill your mother in https://t.co/lqDMWs4LCr,1547268857,Sat Jan 12 04:54:17 +0000 2019,False,13345,,https://t.co/lqDMWs4LCr
1083838581880217600,katyperry,Neuroplasticity is the new plastic surgery,1547242229,Fri Jan 11 21:30:29 +0000 2019,False,28093,,
1083444289747718144,katyperry, Coming in hot for 2019 kpcollections https://t.co/xUgL3whlso,1547148222,Thu Jan 10 19:23:42 +0000 2019,False,9284,,https://t.co/xUgL3whlso
1082839937479630849,katyperry, u https://t.co/mKHXcZWlqv,1547004133,Wed Jan 09 03:22:13 +0000 2019,False,9796,,https://t.co/mKHXcZWlqv
1082839688358973440,katyperry,favorite this tweet if you re constantly overwhelmed/annoyed by the pressure to post on social media or RT if live laugh love it,1547004074,Wed Jan 09 03:21:14 +0000 2019,False,34262,,
1082094479522189313,katyperry,Carole Burnett is my hero ,1546826402,Mon Jan 07 02:00:02 +0000 2019,False,32210,,
1094339188143546368,justinbieber, https://t.co/LDAdrlphlk,1549745768,Sat Feb 09 20:56:08 +0000 2019,False,336090,,
1094339093838716928,justinbieber,https://t.co/psmy9uvPM0,1549745746,Sat Feb 09 20:55:46 +0000 2019,False,108876,,https://t.co/psmy9uvPM0
1088857964188815362,justinbieber,Love this https://t.co/gyxvPC53Wq,1548438943,Fri Jan 25 17:55:43 +0000 2019,False,71869,,https://t.co/gyxvPC53Wq
1088308211113816064,justinbieber,RT iHeartRadio: RT to vote for Beliebers for tacobell BestFanArmy iHeartAwards justinbieber https://t.co/n4AuNOKp2l,1548307871,Thu Jan 24 05:31:11 +0000 2019,False,0,Beliebers||BestFanArmy||iHeartAwards,
1080194305229082630,justinbieber,Happy new year,1546373366,Tue Jan 01 20:09:26 +0000 2019,False,507937,,
1079450067474378752,justinbieber, itsjojosiwa I have nothing against you it was the car and the colors I didn t like I really hope you didn t think https://t.co/hu8pAs2KTO,1546195925,Sun Dec 30 18:52:05 +0000 2018,False,88850,,https://t.co/hu8pAs2KTO
1077323330141642752,justinbieber,https://t.co/inP28HrVrQ,1545688872,Mon Dec 24 22:01:12 +0000 2018,False,189072,,https://t.co/inP28HrVrQ
1077323079297097728,justinbieber,Have an amazing Christmas,1545688812,Mon Dec 24 22:00:12 +0000 2018,False,430351,,
1075119357783506944,justinbieber,Wait a minute that s my gurl https://t.co/D1YpKpf9Uh,1545163404,Tue Dec 18 20:03:24 +0000 2018,False,492367,,
1075091257351794688,justinbieber,My friend TheEllenShow has a new comedy special on Netflix. Go check it out. Congrats Ellen ,1545156704,Tue Dec 18 18:11:44 +0000 2018,False,183677,,
1069821761858920449,justinbieber,RT ummreggie: Do you still bop Justin Bieber s Mistletoe album Me: https://t.co/5bZeNdwsS1,1543900359,Tue Dec 04 05:12:39 +0000 2018,False,0,,
1065438398746365952,justinbieber,All love over here Aaron. You got my support,1542855283,Thu Nov 22 02:54:43 +0000 2018,False,139976,,
1065391016608452608,justinbieber,Aaron carter i had your album when I was little. And bumped the song Aaron s party. I was like 7. if you need a hype man I got you.,1542843987,Wed Nov 21 23:46:27 +0000 2018,False,212596,,
1065076262115389440,justinbieber,xkarla will donate a portion of proceeds to the Humane Society to help animals hurt and displaced in the fires https://t.co/evYyUYjheA,1542768943,Wed Nov 21 02:55:43 +0000 2018,False,82022,,https://t.co/evYyUYjheA
1062482266499076096,justinbieber,3 years ago today released Purpose. Thank you,1542150486,Tue Nov 13 23:08:06 +0000 2018,False,348099,Purpose,
1060573628675219456,justinbieber,Thank you next is a bop. My favorite song. Least this song is smash. Fire,1541695432,Thu Nov 08 16:43:52 +0000 2018,False,506022,,
1058069851678199809,justinbieber, carlyraejepsen Congrats on the new song ,1541098485,Thu Nov 01 18:54:45 +0000 2018,False,14546,,
1057450782528684032,justinbieber,https://t.co/Ehx7cDu0Nw,1540950887,Wed Oct 31 01:54:47 +0000 2018,False,400987,,
1057450701737979904,justinbieber, torikelly I have listened to this album 10 times in a row. Incredible,1540950868,Wed Oct 31 01:54:28 +0000 2018,False,17514,,
1056709958991892480,justinbieber,Praying for Pittsburgh,1540774261,Mon Oct 29 00:51:01 +0000 2018,False,134125,,
1055173683222904832,justinbieber,Wishing everyone an amazing day,1540407984,Wed Oct 24 19:06:24 +0000 2018,False,296776,,
1055173432101519361,justinbieber,Wow 3 years. Thanks https://t.co/1ou2v3MbCA,1540407925,Wed Oct 24 19:05:25 +0000 2018,False,172363,,https://t.co/1ou2v3MbCA
1055173147215970304,justinbieber,Living in the US I see how this country affects not only people here but all around the world. There are so many th https://t.co/saF5O9VZwC,1540407857,Wed Oct 24 19:04:17 +0000 2018,False,184259,,https://t.co/saF5O9VZwC
1040713450836713472,justinbieber, https://t.co/I9KVh2IN1s,1536960396,Fri Sep 14 21:26:36 +0000 2018,False,113688,,https://t.co/I9KVh2IN1s
1040043954748698627,justinbieber,RT TMobile: . JustinBieber and Jimmy are up to something The surprises continue tomorrow on FallonTonight at 11:30 EST on NBC AreYouW ,1536800776,Thu Sep 13 01:06:16 +0000 2018,False,0,FallonTonight,
1033053381504299011,justinbieber,The end is FIRES. What s not to love https://t.co/eStU491vKR,1535134094,Fri Aug 24 18:08:14 +0000 2018,False,114345,,https://t.co/eStU491vKR
1030573396550070272,justinbieber,Meet the newest Bieber my baby sister Bay Bieber https://t.co/ncXJFobmFV,1534542819,Fri Aug 17 21:53:39 +0000 2018,False,401045,,
1030573092710412288,justinbieber,Make sure you guys go see CrazyRichAsians this weekend So good. Congrats jonmchu,1534542747,Fri Aug 17 21:52:27 +0000 2018,False,97609,CrazyRichAsians,
1027939422677827584,justinbieber,https://t.co/6U2cvmw1SX,1533914831,Fri Aug 10 15:27:11 +0000 2018,False,95788,,
1026974187502546944,justinbieber,Just Skate https://t.co/s5AEiLrXU3,1533684701,Tue Aug 07 23:31:41 +0000 2018,False,59241,,https://t.co/s5AEiLrXU3
1024077868702154752,justinbieber,NO BRAINER out now https://t.co/7b7MGzjpYu https://t.co/9wMqBJtio9,1532994165,Mon Jul 30 23:42:45 +0000 2018,False,130960,,https://t.co/7b7MGzjpYu
1021465255652651009,justinbieber,RT djkhaled: NOBRAINER This Friday,1532371269,Mon Jul 23 18:41:09 +0000 2018,False,0,NOBRAINER,
1017143855513325577,justinbieber,https://t.co/sOkk9JTeSI .,1531340967,Wed Jul 11 20:29:27 +0000 2018,False,81811,,https://t.co/sOkk9JTeSI
1017143412871573505,justinbieber,https://t.co/sOkk9JTeSI,1531340861,Wed Jul 11 20:27:41 +0000 2018,False,80130,,https://t.co/sOkk9JTeSI
1017143205685612545,justinbieber,Thank you solowco ,1531340812,Wed Jul 11 20:26:52 +0000 2018,False,167449,,
1008841852135489536,justinbieber,: https://t.co/g8tJx9T4ft,1529361615,Mon Jun 18 22:40:15 +0000 2018,False,156602,,https://t.co/g8tJx9T4ft
1004056816274190336,justinbieber, cupidmovie https://t.co/11sV1zrpYa,1528220774,Tue Jun 05 17:46:14 +0000 2018,False,144012,cupidmovie,
1004056694459158529,justinbieber,RT DEADLINE: Justin Bieber Cast As Voice Talent In Animated Film About Cupid From Mythos Studios https://t.co/DMbcNYyBGx https://t.co/Q9M5 ,1528220745,Tue Jun 05 17:45:45 +0000 2018,False,0,,https://t.co/DMbcNYyBGx
998915335695683587,justinbieber,We will never let go of hope. OneLoveManchester https://t.co/mWxXHTIwB3,1526994949,Tue May 22 13:15:49 +0000 2018,False,110987,OneLoveManchester,https://t.co/mWxXHTIwB3
998915072532492290,justinbieber,RT scooterbraun: Never forgotten. Forever honored. https://t.co/b5bIqxyss6,1526994886,Tue May 22 13:14:46 +0000 2018,False,0,,https://t.co/b5bIqxyss6
997632229126819840,justinbieber,Praying for Santa Fe,1526689033,Sat May 19 00:17:13 +0000 2018,False,188522,,
996192277239250945,justinbieber,RT PopCrave: . justinbieber has surpassed 18 BILLION views across all official channels on YouTube. He is the most viewed artist in HISTOR ,1526345721,Tue May 15 00:55:21 +0000 2018,False,0,,
996142916975415297,justinbieber,New game... don t fall https://t.co/RxZKdQZCTT https://t.co/5kEROkd7Dt,1526333953,Mon May 14 21:39:13 +0000 2018,False,95855,,https://t.co/RxZKdQZCTT
991540411498983425,justinbieber,Proud of my brother PostMalone on his new album,1525236630,Wed May 02 04:50:30 +0000 2018,False,279964,,
991157362701488128,justinbieber,Supporting my buddy Adam https://t.co/apWVp0GXDd,1525145304,Tue May 01 03:28:24 +0000 2018,False,79546,,https://t.co/apWVp0GXDd
983778923174506496,justinbieber,RT poobear: Thanks for this HannahStocking HBD https://t.co/7DGUO5xNkg,1523386147,Tue Apr 10 18:49:07 +0000 2018,False,0,,https://t.co/7DGUO5xNkg
982140200045309952,justinbieber, Hard2FaceReality poobear jayelectronica https://t.co/IXMbZOFNiR https://t.co/BynBGhqE4n,1522995445,Fri Apr 06 06:17:25 +0000 2018,False,97169,Hard2FaceReality,https://t.co/IXMbZOFNiR
982136921647300609,justinbieber,Congrats https://t.co/odYNPq5yIc,1522994663,Fri Apr 06 06:04:23 +0000 2018,False,104088,,https://t.co/odYNPq5yIc
981935586373058560,justinbieber,RT StevieWonder: On April 4th 1968 at 7:05 p.m. central time Dr. King s life was cut tragically short. 50 years later a need for his dre ,1522946661,Thu Apr 05 16:44:21 +0000 2018,False,0,,
976131313655693312,justinbieber,Grateful for great friends,1521562815,Tue Mar 20 16:20:15 +0000 2018,False,330750,,
1079649830300016640,taylorswift13,Out now. https://t.co/UZGcmTqhtV https://t.co/DqqZwwFfZZ,1546243553,Mon Dec 31 08:05:53 +0000 2018,False,132014,,https://t.co/UZGcmTqhtV
1079072920759078914,taylorswift13, All Too Well was never a single and it always blows my mind that it is consistently one of the loudest songs the https://t.co/jv9Bfq3Vi6,1546106007,Sat Dec 29 17:53:27 +0000 2018,False,207814,,https://t.co/jv9Bfq3Vi6
1075098307955998721,taylorswift13,Netflix marketing team: So for the poster we were thinking Me: CAN YOU MAKE ME LOOK LIKE A ZOMBIE HUNTER https://t.co/JxBCEdMCd4,1545158385,Tue Dec 18 18:39:45 +0000 2018,False,257931,,
1073205888801009664,taylorswift13,Thanks so much for all the birthday wishes Today I finally get to show you something we ve been working on for a w https://t.co/swEPwmXQIC,1544707197,Thu Dec 13 13:19:57 +0000 2018,False,222155,,https://t.co/swEPwmXQIC
1011033150259105793,taylorswift13,Angels RobbieWilliams https://t.co/A6rx5WA0ie,1529884061,Sun Jun 24 23:47:41 +0000 2018,False,80588,,https://t.co/A6rx5WA0ie
999804848991227904,taylorswift13,Amazing JamesBayMusic https://t.co/9RDrCEbKBc,1527207026,Fri May 25 00:10:26 +0000 2018,False,58811,,https://t.co/9RDrCEbKBc
999022383871807489,taylorswift13,Thanks vmagazine See you tonight Seattle https://t.co/VB78rGXO7C,1527020471,Tue May 22 20:21:11 +0000 2018,False,78097,,https://t.co/VB78rGXO7C
995446276157095936,taylorswift13,RT Variety: Taylor Swift Dazzles on Opening Night of Reputation Tour taylorswfit13 https://t.co/lGp9dgDYSr,1526167861,Sat May 12 23:31:01 +0000 2018,False,0,,https://t.co/lGp9dgDYSr
995445615759781889,taylorswift13,RT RollingStone: Taylor Swift kicked off her Reputation tour last night in Arizona. Rob Sheffield on why this trek is her finest yet htt ,1526167703,Sat May 12 23:28:23 +0000 2018,False,0,,
995444302489698304,taylorswift13,RT mercnews: Review: Taylor Swift delivers near perfect pop show in Bay Area https://t.co/aOoOAMGCGV https://t.co/EQa5YuTRO9,1526167390,Sat May 12 23:23:10 +0000 2018,False,0,,https://t.co/aOoOAMGCGV
995072432737316865,taylorswift13,RT charli xcx: CHARLI CAMILA TAYLOR SEE U 2NIGHT SANTA CLARA https://t.co/dCaEIaFmRR,1526078730,Fri May 11 22:45:30 +0000 2018,False,0,,
992839255780155393,taylorswift13,RT Camila Cabello: ALSO 10 SONGS FROM PAST ALBUMS MY HEAD IS SPINNING WILL A HEY STEPHEN OR CHANGE BE THROWN IN ENCHANTED LONG LI ,1525546299,Sat May 05 18:51:39 +0000 2018,False,0,,
992839247832014848,taylorswift13,RT Camila Cabello: THERE S FOUR DAYS TILL THE REPUTATION TOUR HOLD MY WIG,1525546297,Sat May 05 18:51:37 +0000 2018,False,0,,
983857638940307457,taylorswift13,It s National Siblings Day Check out Austin s movie https://t.co/Zqx5hLj6of,1523404914,Wed Apr 11 00:01:54 +0000 2018,False,66088,,https://t.co/Zqx5hLj6of
979585838374948866,taylorswift13,Vertical video for Delicate out now. Only on Spotify https://t.co/ZHvrH7k1PN https://t.co/nhcfIv97gR,1522386438,Fri Mar 30 05:07:18 +0000 2018,False,100045,Delicate,https://t.co/ZHvrH7k1PN
979343067026214917,taylorswift13,New video for Delicate at midnight EST tonight. Only on spotify https://t.co/AHEY6LOSTz,1522328557,Thu Mar 29 13:02:37 +0000 2018,False,98211,Delicate,
973010858526806016,taylorswift13,I know that it s delicate... https://t.co/0H5EpgcFtd,1520818840,Mon Mar 12 01:40:40 +0000 2018,False,101558,,https://t.co/0H5EpgcFtd
972979103358947328,taylorswift13,DELICATE VIDEO WORLD PREMIERE ON iHeartRadio MUSIC AWARDS ON TBSNetwork https://t.co/hhILI7bwn9,1520811269,Sun Mar 11 23:34:29 +0000 2018,False,84564,,
970649231466823681,taylorswift13, https://t.co/KHNRCaKfU0,1520255785,Mon Mar 05 13:16:25 +0000 2018,False,118558,,
969342733088444417,taylorswift13,I have a very exciting update to share... Camila Cabello and charli xcx will be the opening acts on the https://t.co/cN3Wfgbvb3,1519944291,Thu Mar 01 22:44:51 +0000 2018,False,178355,,https://t.co/cN3Wfgbvb3
960640367942144000,taylorswift13,Songs I m loving right now https://t.co/K62TYfJht6,1517869486,Mon Feb 05 22:24:46 +0000 2018,False,89600,,https://t.co/K62TYfJht6
951680840706048000,taylorswift13, EndGameMusicVideo out now. edsheeran 1future https://t.co/z6EiFsLniY,1515733368,Fri Jan 12 05:02:48 +0000 2018,False,85714,EndGameMusicVideo,https://t.co/z6EiFsLniY
951441082432282625,taylorswift13,Tonight at midnight eastern. EndGameMusicVideo 1future edsheeran https://t.co/XHRS02IXfY,1515676205,Thu Jan 11 13:10:05 +0000 2018,False,134182,EndGameMusicVideo,
944721233614114817,taylorswift13,RT taylornation13: TheSwiftLife is now available for Android Get it on Google Play now: https://t.co/qguJHJ3qPL https://t.co/93evBchcNl,1514074068,Sun Dec 24 00:07:48 +0000 2017,False,0,TheSwiftLife,https://t.co/qguJHJ3qPL
942153309938421760,taylorswift13,RT AppStore: . taylorswift13 s first app has arrived and it s only on the App Store. Early reviews are in: Meredith and Olivia give it tw ,1513461828,Sat Dec 16 22:03:48 +0000 2017,False,0,,
941039587849146368,taylorswift13,North American dates on sale now https://t.co/o8bU3G9HMl https://t.co/4ZV2mczOPt,1513196296,Wed Dec 13 20:18:16 +0000 2017,False,60768,,https://t.co/o8bU3G9HMl
940334535337824257,taylorswift13,RT RIAA: Congratulations taylorswift13. reputation is 3X Platinum RIAA s top certified 2017 album to date BigMachine https://t.co/D1 ,1513028198,Mon Dec 11 21:36:38 +0000 2017,False,0,reputation,
940334522457100291,taylorswift13,RT RIAA: There s more Look What You Made Me Do is 3X Platinum ... Ready For It is Platinum taylorswift13 BigMachine https://t.co/St ,1513028195,Mon Dec 11 21:36:35 +0000 2017,False,0,,
940334500269223936,taylorswift13,RT RIAA: Fearless joins the RIAA 10X Diamond club taylorswift13 BigMachine https://t.co/DSnfIt2Nmc,1513028190,Mon Dec 11 21:36:30 +0000 2017,False,0,Fearless,
938829521960218625,taylorswift13,RT taylornation13: The perfect road trip song Watch taylorswift13 find her Getaway Car breakthrough on TaylorSwiftNOW only from ,1512669375,Thu Dec 07 17:56:15 +0000 2017,False,0,TaylorSwiftNOW,
938591306842034177,taylorswift13, ...Ready For It BloodPop Remix out now https://t.co/BhnUlUqUD7 https://t.co/rsKdAQzd2q,1512612580,Thu Dec 07 02:09:40 +0000 2017,False,55662,,https://t.co/BhnUlUqUD7
937739344827371520,taylorswift13,Thank you Edward Enninful Mert Alas and Marcus Piggott for your passion spirit and contagious laughter on set. https://t.co/HTJMTNJlrt,1512409456,Mon Dec 04 17:44:16 +0000 2017,False,85930,,https://t.co/HTJMTNJlrt
936749706629271555,taylorswift13,Absolutely stunning. https://t.co/6itJC1bk6W,1512173508,Sat Dec 02 00:11:48 +0000 2017,False,46880,,https://t.co/6itJC1bk6W
936377361842475008,taylorswift13,RT taylornation13: https://t.co/WWpP1tpRmU,1512084734,Thu Nov 30 23:32:14 +0000 2017,False,0,,
931256622277648384,taylorswift13,This week has been unforgettable. I love you guys. Thanks a million https://t.co/qjspCA7NJ7,1510863855,Thu Nov 16 20:24:15 +0000 2017,False,101964,,https://t.co/qjspCA7NJ7
930647090933493760,taylorswift13,The Making of Delicate reputation TaylorSwiftNow https://t.co/tn78pMCoVV,1510718531,Wed Nov 15 04:02:11 +0000 2017,False,51207,Delicate||reputation||TaylorSwiftNow,https://t.co/tn78pMCoVV
930553587423502336,taylorswift13, reputaylurking reputation https://t.co/CbTqn2F6Xs,1510696238,Tue Nov 14 21:50:38 +0000 2017,False,36650,reputaylurking||reputation,
930553398906249216,taylorswift13, reputaylurking reputation https://t.co/JhZNUZ7MxK,1510696193,Tue Nov 14 21:49:53 +0000 2017,False,34115,reputaylurking||reputation,
930553093338615809,taylorswift13, reputaylurking reputation https://t.co/f4135JnNhM,1510696120,Tue Nov 14 21:48:40 +0000 2017,False,29472,reputaylurking||reputation,
930552369057878017,taylorswift13, reputaylurking reputation https://t.co/JtblVbBa5u,1510695948,Tue Nov 14 21:45:48 +0000 2017,False,36397,reputaylurking||reputation,
930551866232135681,taylorswift13, reputaylurking reputation https://t.co/sAtTLVzfw3,1510695828,Tue Nov 14 21:43:48 +0000 2017,False,30360,reputaylurking||reputation,
930551377830522880,taylorswift13, reputaylurking reputation https://t.co/pOEpn6Dk5p,1510695711,Tue Nov 14 21:41:51 +0000 2017,False,34957,reputaylurking||reputation,
930550844117970947,taylorswift13, reputaylurking reputation https://t.co/2OV2DvvIyN,1510695584,Tue Nov 14 21:39:44 +0000 2017,False,30199,reputaylurking||reputation,
930536853983383553,taylorswift13,RT jimmyfallon: Taylor Swift performs New Year s Day from her new album Reputation FallonTonight https://t.co/20GPtmFWzf,1510692249,Tue Nov 14 20:44:09 +0000 2017,False,0,FallonTonight,https://t.co/20GPtmFWzf
